GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19/6/2017,18.3.4.28,Lukas Rupp,91012163,771,08-Jan-91,26,0,0,0,0,4800,6800,6800,139,136,14997053,180,67,M/AM RC,1,4,3,1,1,1,1,3,2,2,3,10,14,12,12,14,9,6,13,6,8,13,9,12,15,17,15,10,10,12,12,12,12,10,7,14,11,16,18,12,15,10,9,12,14,12,20,17,7,14,5,12,6,17,8,16,10,10,14,14,12,7,1,1,20,18,18,13,20,M/AM RC,413,1,1,8,16,13,18,1,1,1,14,20,13,18,1,1,17179869184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukas Rupp,£4.05m ,29.0,178.0,Midfielder - Central Midfield,right,Norwich City,17.0,3.0,0.0,955.0,25.0,3.0,3.0,1466.0,4.0,0.0,3.0,238.0,24.0,0.0,0.0,1319.0,7.0,0.0,0.0,527.0,Bundesliga,
19/6/2017,18.3.4.28,Marco Reus,91013383,771,31-May-89,28,29,9,2,0,7400,8400,8400,171,168,232186002,180,75,M/AM RL,3,2,1,3,3,2,4,1,1,1,1,15,13,14,16,14,16,6,14,7,6,12,15,8,13,16,16,7,12,12,14,16,15,15,7,18,10,13,14,18,15,9,8,14,14,16,20,14,8,17,4,17,12,16,9,14,15,17,13,10,12,9,1,1,20,20,16,20,14,M/AM RL,415,1,1,15,14,20,16,1,1,1,1,1,20,16,1,1,144115188211122192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Reus,£31.50m ,31.0,180.0,Midfielder - Attacking Midfield,right,Borussia Dortmund,24.0,13.0,8.0,1703.0,15.0,7.0,1.0,1163.0,36.0,21.0,13.0,3053.0,26.0,12.0,7.0,2120.0,8.0,2.0,0.0,334.0,Bundesliga,
19/6/2017,18.3.4.28,Kevin Volland,91014650,771,30-Jul-92,24,10,1,22,11,6850,7100,7350,152,147,50316845,179,81,M/AM/S R,3,1,2,2,1,2,3,2,1,2,2,8,10,13,14,12,11,12,14,8,7,12,13,10,13,17,12,15,11,13,14,12,17,15,11,15,10,16,18,14,14,18,9,20,17,13,12,17,13,15,8,13,3,15,9,13,14,12,17,12,10,6,1,1,18,18,18,13,10,M/AM/S R,632,1,1,20,10,13,18,1,1,1,1,1,13,18,1,1,288230376151711760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Volland,£19.80m ,28.0,179.0,Forward - Centre-Forward,left,AS Monaco,31.0,9.0,2.0,2011.0,35.0,14.0,4.0,3004.0,42.0,15.0,16.0,3375.0,40.0,12.0,10.0,3017.0,6.0,0.0,2.0,372.0,Bundesliga,
19/6/2017,18.3.4.28,Mark Uth,91014816,771,24-Aug-91,25,0,0,0,0,6950,6950,6950,139,139,16490282,185,70,M/AM/S R,1,3,2,2,1,3,2,2,3,2,2,7,9,13,17,13,8,10,11,7,6,10,14,7,12,13,12,10,16,12,10,9,9,11,6,16,8,10,13,16,14,11,11,20,13,16,10,14,10,10,5,13,6,10,10,14,11,14,12,9,12,10,1,1,17,17,17,12,10,M/AM/S R,632,1,1,20,10,12,17,1,1,1,1,1,12,17,1,1,288230376153809920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Uth,£16.20m ,29.0,185.0,Forward - Second Striker,left,FC Schalke 04,24.0,9.0,5.0,1277.0,38.0,17.0,9.0,2568.0,29.0,4.0,3.0,2113.0,25.0,5.0,8.0,1666.0,3.0,1.0,0.0,270.0,Bundesliga,
19/6/2017,18.3.4.28,Felix Klaus,91016409,771,13-Sep-92,24,0,0,4,0,4550,6550,6550,135,131,10614965,180,79,M/AM RL,2,3,2,3,3,2,2,4,2,4,1,10,11,14,13,11,12,6,14,8,6,10,9,7,12,14,12,7,10,12,11,8,9,13,6,14,8,12,10,15,13,14,9,12,10,18,20,12,12,10,8,12,10,14,6,13,7,14,8,10,12,11,1,1,20,20,18,20,12,M/AM RL,415,1,1,10,12,20,18,1,1,1,1,1,20,18,1,1,288230376151711744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felix Klaus,£4.05m ,28.0,179.0,Forward - Right Winger,right,VfL Wolfsburg,33.0,9.0,7.0,2699.0,29.0,4.0,9.0,2080.0,15.0,1.0,1.0,435.0,29.0,0.0,2.0,850.0,5.0,0.0,0.0,275.0,Bundesliga,
19/6/2017,18.3.4.28,Jonathan Schmid,91016490,769,26-Jun-90,26,0,0,0,0,4100,5619,6550,140,131,9492227,179,77,M/AM RL,3,3,1,2,1,2,2,3,2,2,3,11,14,12,13,11,15,8,10,13,9,12,10,11,12,16,12,14,9,12,11,10,16,13,8,14,10,14,16,15,13,15,9,10,17,14,20,14,10,13,8,14,4,16,14,12,13,15,14,11,13,8,12,12,20,20,18,20,1,M/AM RL,415,1,1,1,1,20,18,1,10,12,1,1,20,18,10,12,549890034704,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jonathan Schmid,£2.25m ,30.0,180.0,Defender - Right-Back,right,SC Freiburg,26.0,1.0,3.0,1729.0,26.0,0.0,0.0,1557.0,29.0,3.0,7.0,2640.0,35.0,5.0,2.0,3050.0,6.0,1.0,0.0,518.0,Bundesliga,
19/6/2017,18.3.4.28,André Hahn,91018460,771,13-Aug-90,26,1,0,0,0,6250,6750,6750,140,140,16691101,185,79,M/AM/S RL,3,1,1,1,3,2,2,3,3,1,2,9,14,11,13,10,8,14,12,12,7,9,12,8,10,17,12,16,11,13,10,9,17,12,11,15,10,12,17,12,10,16,12,12,18,18,20,16,13,13,8,14,4,15,10,16,8,14,13,12,9,9,1,1,20,20,20,15,10,M/AM/S RL,425,1,1,16,10,15,20,1,1,1,1,1,15,20,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,André Hahn,£1.35m ,30.0,185.0,Forward - Right Winger,right,FC Augsburg,45.0,5.0,4.0,2332.0,24.0,3.0,0.0,1441.0,32.0,5.0,5.0,2381.0,16.0,2.0,0.0,788.0,6.0,2.0,3.0,304.0,Bundesliga,
19/6/2017,18.3.4.28,Vincenzo Grifo,91105243,776,07-Apr-93,24,0,0,0,0,4950,6450,6950,144,139,24404370,181,75,M/AM RLC,2,3,3,1,1,1,1,1,3,3,3,17,16,13,13,16,17,6,16,8,7,15,13,10,15,11,13,8,15,10,17,14,11,16,7,12,9,10,13,13,15,10,9,8,11,11,20,15,9,14,4,13,5,14,10,15,7,13,10,7,9,13,1,1,20,20,15,20,18,M/AM RLC,416,1,1,8,18,20,15,1,1,1,1,12,20,15,1,1,144115256795335680,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vincenzo Grifo,£6.75m ,27.0,180.0,Forward - Left Winger,right,SC Freiburg,32.0,9.0,12.0,2648.0,18.0,0.0,4.0,793.0,26.0,7.0,7.0,1881.0,29.0,4.0,10.0,1769.0,6.0,2.0,1.0,435.0,Bundesliga,
19/6/2017,18.3.4.28,Maximilian Philipp,91108767,771,01-Mar-94,23,0,0,10,0,4650,6900,7150,155,143,37091816,182,77,M/AM/S RLC,2,1,1,1,1,3,1,3,2,2,2,9,10,14,13,14,11,10,15,6,6,12,13,9,13,16,12,8,10,12,14,11,11,15,6,15,9,17,16,14,15,9,11,14,13,13,20,15,10,12,4,11,5,15,8,14,13,10,16,16,18,3,1,1,16,18,15,16,18,M/AM/S RLC,636,1,1,20,18,16,15,1,1,1,1,8,16,15,1,1,549773639680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Maximilian Philipp,£18.00m ,26.0,183.0,Forward - Second Striker,right,VfL Wolfsburg,27.0,9.0,5.0,2130.0,28.0,9.0,5.0,1655.0,23.0,2.0,3.0,1046.0,21.0,8.0,1.0,1310.0,10.0,1.0,0.0,547.0,Bundesliga,
19/6/2017,18.3.4.28,Julian Brandt,91119265,771,02-May-96,21,10,1,8,1,6900,7400,7400,172,148,54318095,183,82,M/AM RLC,2,1,3,4,2,1,2,1,1,2,2,12,12,16,14,18,13,6,12,7,5,13,11,6,16,10,14,7,12,9,15,15,10,14,5,16,8,13,10,16,14,9,12,12,13,13,20,12,11,11,4,11,4,14,9,17,8,11,14,14,16,7,1,8,20,20,18,20,16,M/AM RLC,416,1,1,14,16,20,18,1,1,1,1,1,20,18,1,8,144115188093698048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Julian Brandt,£36.00m ,24.0,185.0,Midfielder - Central Midfield,right,Borussia Dortmund,40.0,4.0,11.0,2839.0,39.0,12.0,7.0,2731.0,43.0,10.0,17.0,3337.0,42.0,7.0,13.0,2876.0,8.0,1.0,0.0,337.0,Bundesliga,
19/6/2017,18.3.4.28,Luca Waldschmidt,91119468,771,19-May-96,21,0,0,0,0,2900,6150,5900,143,123,6501249,181,73,S R,1,2,3,1,3,3,2,1,4,3,2,7,10,13,15,12,11,10,13,6,5,11,12,5,13,14,13,8,12,10,12,8,12,13,6,15,7,10,14,16,15,8,9,20,11,14,10,12,9,11,4,10,13,11,8,16,8,10,11,14,11,12,1,1,15,15,15,14,12,S R,602,1,1,20,12,14,15,1,1,1,1,1,14,15,1,1,288234774198223360,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Luca Waldschmidt,£2.25m ,24.0,181.0,Forward - Centre-Forward,left,SL Benfica,21.0,6.0,3.0,884.0,23.0,1.0,2.0,882.0,32.0,9.0,3.0,1868.0,24.0,8.0,3.0,1386.0,6.0,4.0,1.0,380.0,Bundesliga,
19/6/2017,18.3.4.28,René Klingenburg,91119623,771,29-Dec-93,23,0,0,0,0,1479,4192,4250,84,72,55051,187,83,M/AM RL,3,1,1,1,2,2,1,2,3,1,1,7,10,9,8,9,6,6,7,6,6,7,2,6,9,9,9,3,7,7,3,11,11,9,13,8,6,7,8,13,13,7,13,10,11,13,20,8,11,9,6,5,7,9,6,11,12,13,13,13,13,6,1,1,18,20,20,18,1,M/AM RL,525,1,1,14,1,18,20,1,1,1,1,1,15,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Levin Öztunali,91119701,771,15-Mar-96,21,0,0,13,3,4650,6900,6650,145,138,23976756,184,80,M/AM RLC,3,3,2,3,1,1,3,3,2,1,4,13,14,14,10,14,10,6,13,12,8,12,10,10,13,15,10,8,9,10,13,8,10,13,7,12,9,13,15,14,12,14,11,14,17,17,20,13,11,10,6,11,4,18,7,17,10,8,14,16,18,3,13,13,20,20,20,16,15,M/AM RLC,416,1,1,10,15,16,20,1,1,13,8,12,16,20,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Levin Öztunali,£4.95m ,24.0,185.0,Midfielder - Right Midfield,right,1.FSV Mainz 05,36.0,6.0,6.0,2173.0,26.0,0.0,5.0,1870.0,16.0,0.0,2.0,954.0,27.0,4.0,4.0,1778.0,5.0,0.0,1.0,237.0,Bundesliga,
19/6/2017,18.3.4.28,Sinan Kurt,91121017,771,23-Jul-96,20,0,0,0,0,3100,5600,5600,140,112,2045574,173,71,M/AM RLC,2,1,1,3,3,2,3,2,1,1,1,14,12,13,15,12,14,7,14,5,4,12,11,4,13,7,12,6,10,7,13,10,7,15,5,13,5,10,7,16,15,7,6,20,11,14,8,9,6,8,4,8,10,14,5,17,5,12,7,10,12,14,1,1,20,20,15,20,18,M/AM RLC,416,1,1,14,18,20,15,1,1,1,1,8,20,15,1,1,144115205255727120,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sinan Kurt,£113Th. ,24.0,178.0,Forward - Left Winger,left,SV Straelen,10.0,1.0,2.0,596.0,21.0,1.0,2.0,1281.0,20.0,1.0,2.0,726.0,nan,nan,nan,nan,3.0,0.0,1.0,241.0,Bundesliga,
19/6/2017,18.3.4.28,Kenan Karaman,91121536,799,05-Mar-94,23,0,0,9,1,3800,5750,6300,139,126,6053538,189,83,M/AM RLC,1,4,3,1,2,3,3,2,3,1,1,8,11,13,12,14,9,12,14,6,5,12,10,7,14,9,12,10,10,8,14,9,9,15,5,11,8,12,9,13,13,10,14,14,13,16,20,12,12,11,4,11,5,15,9,15,10,10,13,14,16,6,1,1,20,20,15,20,18,M/AM RLC,416,1,1,14,18,20,15,1,1,1,1,1,20,15,1,1,144115222436642816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kenan Karaman,£1.35m ,26.0,189.0,Forward - Centre-Forward,right,Fortuna Düsseldorf,34.0,6.0,6.0,1786.0,24.0,2.0,1.0,898.0,22.0,3.0,3.0,947.0,21.0,6.0,1.0,1432.0,4.0,1.0,0.0,343.0,Bundesliga,
19/6/2017,18.3.4.28,Marius Wolf,91124151,771,27-May-95,22,0,0,0,0,4250,6500,6750,141,135,23549289,187,73,WB/M/AM RL,3,3,3,3,1,2,1,1,1,3,3,12,10,13,11,11,9,10,13,12,9,10,13,11,12,15,10,14,8,12,11,8,17,13,9,14,10,12,16,15,11,13,13,10,16,17,20,15,9,12,4,11,6,17,7,16,9,10,11,11,13,9,10,20,19,19,20,15,1,WB/M/AM RL,225,1,1,11,1,15,19,1,1,10,1,1,15,19,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marius Wolf,£9.00m ,25.0,187.0,Forward - Right Winger,right,1. FC Köln,13.0,1.0,1.0,803.0,34.0,6.0,11.0,2790.0,22.0,1.0,0.0,1258.0,24.0,1.0,5.0,1615.0,3.0,0.0,0.0,224.0,Bundesliga,
19/6/2017,18.3.4.28,Ihlas Bebou,91132870,50,23-Apr-94,23,12,0,0,0,5250,6750,6750,139,135,16214009,183,77,M/AM/S RL,1,3,2,1,2,1,1,3,2,1,1,8,10,14,10,12,8,7,9,8,6,11,13,6,14,14,10,13,9,12,10,8,11,15,6,14,7,10,14,15,14,13,12,9,11,18,20,13,12,11,7,11,14,13,10,14,9,12,13,12,10,8,1,1,20,20,20,17,10,M/AM/S RL,425,1,1,16,10,17,20,1,1,1,1,1,17,20,1,1,2251799947902976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ihlas Bebou,£7.65m ,26.0,183.0,Forward - Right Winger,right,TSG 1899 Hoffenheim,34.0,6.0,11.0,2884.0,36.0,7.0,2.0,2683.0,14.0,5.0,3.0,1249.0,35.0,7.0,5.0,2365.0,6.0,0.0,3.0,239.0,Bundesliga,
19/6/2017,18.3.4.28,Erik Thommy,91137292,771,20-Aug-94,22,0,0,0,0,2750,6000,6250,126,120,2838145,174,64,M/AM RL,1,3,2,2,3,1,1,3,1,3,2,15,14,14,12,12,15,7,15,6,5,13,12,7,13,13,10,8,12,10,14,11,11,15,6,12,8,12,13,14,16,8,7,10,11,12,20,12,6,13,5,13,8,15,7,14,12,10,12,13,15,8,1,1,20,20,16,20,12,M/AM RL,415,1,1,14,12,20,16,1,1,1,1,1,20,16,1,1,618475292672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Erik Thommy,£4.50m ,26.0,175.0,Midfielder - Left Midfield,right,VfB Stuttgart,40.0,8.0,9.0,3534.0,20.0,2.0,6.0,1159.0,21.0,1.0,3.0,939.0,37.0,6.0,6.0,2514.0,nan,nan,nan,nan,Bundesliga,
19/6/2017,18.3.4.28,Nadiem Amiri,91143491,771,27-Oct-96,20,0,0,11,2,5250,6750,6750,160,135,28530422,180,72,M/AM RLC,3,3,2,1,2,3,2,2,1,3,3,15,15,14,11,12,14,5,13,7,9,13,12,11,14,17,12,14,10,9,13,9,15,14,10,15,10,15,17,12,13,13,9,12,16,15,20,16,10,11,10,11,4,16,10,16,10,13,11,8,8,14,1,1,16,20,16,16,20,M/AM RLC,526,1,1,1,20,16,16,1,1,1,10,14,16,16,1,1,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nadiem Amiri,£15.30m ,24.0,180.0,Midfielder - Attacking Midfield,right,Bayer 04 Leverkusen,35.0,2.0,4.0,2111.0,33.0,4.0,3.0,2096.0,15.0,3.0,3.0,859.0,42.0,1.0,6.0,2561.0,7.0,3.0,1.0,365.0,Bundesliga,
19/6/2017,18.3.4.28,Ugur Tezel,91143710,799,27-Feb-97,20,0,0,0,0,1000,4800,4800,118,96,364740,180,60,M/AM RLC,4,3,4,1,1,3,2,1,2,1,1,7,8,11,8,13,5,4,7,7,7,9,6,9,13,6,6,9,9,7,8,13,13,13,4,7,8,8,10,13,13,8,9,15,10,13,20,9,5,6,10,2,4,10,8,11,11,15,11,13,12,9,1,1,20,20,20,15,15,M/AM RLC,416,1,1,1,10,15,20,1,1,1,15,15,15,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Noah-Joel Sarenren-Bazee,91144364,771,21-Aug-96,20,0,0,0,0,3850,5850,6350,136,122,7521755,182,73,M/AM RL,1,1,1,1,2,1,3,1,3,3,1,8,11,13,10,11,8,10,9,7,5,10,9,6,12,11,10,9,12,10,13,8,11,14,4,12,5,10,11,17,14,10,12,8,14,17,20,12,10,12,5,12,11,14,8,15,7,13,12,10,10,12,1,1,20,20,20,17,10,M/AM RL,415,1,1,14,10,17,20,1,1,1,1,1,17,20,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Noah Sarenren Bazee,£1.35m ,24.0,183.0,Forward - Right Winger,right,FC Augsburg,15.0,1.0,7.0,864.0,7.0,0.0,0.0,110.0,6.0,1.0,3.0,402.0,10.0,1.0,0.0,378.0,2.0,0.0,0.0,123.0,Bundesliga,
19/6/2017,18.3.4.28,Kai Havertz,91151081,771,11-Jun-99,18,0,0,0,0,5050,6550,7050,176,136,57735579,186,77,M/AM RC,4,2,4,1,1,1,3,2,2,3,2,12,12,14,11,15,11,10,11,8,7,14,12,10,16,11,13,13,16,9,17,12,10,13,7,15,8,15,12,12,11,14,14,20,16,15,10,12,11,11,6,14,4,16,11,14,12,13,13,15,17,5,1,1,19,20,15,12,20,M/AM RC,523,1,1,14,20,12,15,1,1,1,10,19,12,15,1,1,549756863488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Kai Havertz,£25.20m ,21.0,189.0,Midfielder - Attacking Midfield,left,Chelsea FC,40.0,6.0,7.0,2571.0,35.0,4.0,9.0,2468.0,42.0,20.0,7.0,3505.0,45.0,18.0,9.0,3797.0,8.0,4.0,2.0,623.0,Bundesliga,
19/6/2017,18.3.4.28,Sam Schreck,91151089,771,29-Jan-99,18,0,0,0,0,3250,4750,4750,131,95,541381,180,67,M/AM RC,3,1,1,3,2,1,3,4,3,3,3,12,11,15,10,14,10,6,9,3,5,12,11,6,14,12,10,8,10,7,14,8,10,16,5,12,6,9,12,12,15,7,7,10,12,10,20,10,6,11,6,11,5,14,8,14,7,12,12,10,13,8,1,1,17,20,17,14,20,M/AM RC,523,1,1,1,20,14,17,1,1,1,10,12,14,17,1,1,34359738368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Tatsuya Ito,91177224,116,26-Jun-97,19,0,0,0,0,4308,4815,6250,135,120,12929330,163,59,M/AM RL,2,3,1,2,3,1,1,1,2,1,2,8,10,14,10,14,7,10,8,3,6,12,9,7,13,16,10,14,10,8,14,12,14,15,6,13,8,14,16,15,17,7,5,14,12,12,20,10,5,11,6,12,10,14,10,16,12,12,15,13,16,5,1,1,20,20,18,20,12,M/AM RL,415,1,1,14,12,20,18,1,1,1,1,1,20,18,1,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tatsuya Ito,£1.80m ,23.0,163.0,Forward - Left Winger,left,Sint-Truidense VV,19.0,1.0,2.0,952.0,29.0,0.0,10.0,1756.0,20.0,0.0,2.0,989.0,10.0,0.0,1.0,339.0,5.0,0.0,0.0,70.0,Bundesliga,
19/6/2017,18.3.4.28,Rico Wehrle,91179697,771,04-Sep-93,23,0,0,0,0,750,4100,4100,91,82,46655,180,0,AM/S RL,2,2,3,2,3,2,2,1,1,4,1,9,12,13,14,13,7,9,7,7,5,8,7,4,9,9,8,6,6,6,6,14,9,8,12,9,7,8,9,14,12,8,9,3,14,13,20,7,7,9,9,4,9,9,9,11,11,12,10,10,16,6,1,1,15,18,18,15,1,AM/S RL,625,1,1,20,1,15,18,1,1,1,1,1,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19/6/2017,18.3.4.28,Leonardo Bittencourt,92014331,771,19-Dec-93,23,0,0,20,3,6300,6800,6800,145,136,23255194,171,60,M/AM RL,1,4,1,2,1,1,2,2,1,4,2,14,14,15,11,13,11,8,11,5,6,12,10,8,13,16,11,14,10,10,12,10,15,15,7,13,7,12,15,16,16,10,6,14,14,15,20,12,7,11,9,12,14,17,11,16,12,12,13,11,8,9,1,10,20,20,16,20,14,M/AM RL,415,1,1,12,14,20,16,1,1,1,8,10,20,16,10,7,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leonardo Bittencourt,£5.40m ,26.0,171.0,Midfielder - Attacking Midfield,right,SV Werder Bremen,18.0,3.0,8.0,1101.0,28.0,6.0,5.0,1968.0,26.0,1.0,4.0,1324.0,33.0,6.0,2.0,2125.0,6.0,1.0,1.0,423.0,Bundesliga,
